function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.ndarray.flatten, 4, 1, 4, , 
numpy.ma.mean, 4, 2, 4, axis, 4
numpy.ma.std, 4, 2, 4, axis, 4
numpy.broadcast_arrays, 4, 3, 4, , 
numpy.int32, 4, 1, 4, , 
numpy.ndindex, 4, 1, 4, , 
numpy.extract, 4, 2, 4, , 
numpy.cosh, 4, 1, 4, , 
numpy.select, 4, 3, 3, default, 3
numpy.true_divide, 4, 2, 4, , 
numpy.ldexp, 4, 2, 4, , 
numpy.compress, 4, 3, 3, axis, 3
numpy.multiply.reduce, 5, 1, 5, , 
numpy.multiply.accumulate, 5, 1, 5, , 
numpy.diag_indices, 5, 1, 5, , 
numpy.require, 5, 2, 5, dtype, 5
numpy.testing.assert_equal, 5, 2, 5, , 
numpy.core.umath_tests.matrix_multiply, 5, 2, 5, , 
numpy.frompyfunc, 5, 3, 5, , 
numpy.histogramdd, 5, 2, 3, bins, 2
numpy.linalg.matrix_rank, 5, 1, 5, , 
numpy.polynomial.Polynomial, 5, 1, 4, , 
numpy.at_least_2d, 5, 1, 5, , 
numpy.subtract.outer, 5, 2, 5, , 
numpy.poly, 5, 1, 5, , 
numpy.fft.irfft, 5, 1, 3, n, 2
numpy.blackman, 5, 1, 5, , 
numpy.rint, 5, 1, 5, , 
numpy.random.logistic, 5, 3, 5, , 
numpy.greater_equal.outer, 6, 2, 6, , 
numpy.add.reduce, 6, 1, 6, , 
numpy.recfromcsv, 6, 3, 3, delimiter, 4
numpy.matlib.repmat, 6, 3, 6, , 
numpy.equal, 6, 2, 6, , 
numpy.polynomial.Polynomial.fit, 6, 3, 6, deg, 1
numpy.ma.anom, 6, 2, 6, axis, 6
numpy.issubdtype, 6, 2, 6, , 
numpy.isin, 6, 2, 5, invert, 1
numpy.triu, 6, 2, 6, , 
numpy.choose, 6, 2, 5, mode, 1
numpy.linalg.cond, 6, 1, 5, , 
numpy.arctanh, 6, 1, 6, , 
numpy.ma.masked_values, 7, 2, 7, value, 7
numpy.isscalar, 7, 1, 7, , 
numpy.math.factorial, 7, 1, 7, , 
numpy.broadcast, 7, 2, 7, , 
numpy.fft.rfftfreq, 7, 2, 7, d, 2
numpy.arcsin, 7, 1, 7, , 
numpy.ctypeslib.ndpointer, 7, 1, 7, dtype, 7
numpy.hamming, 7, 1, 7, , 
numpy.ma.masked_invalid, 7, 1, 4, copy, 3
numpy.add.accumulate, 8, 1, 7, axis, 1
numpy.logaddexp, 8, 2, 8, , 
numpy.imag, 8, 1, 8, , 
numpy.random.lognormal, 8, 3, 7, size, 6
numpy.fft.ifft2, 8, 1, 8, , 
numpy.ma.MaskedArray, 8, 2, 8, mask, 7
numpy.arcsinh, 8, 1, 8, , 
numpy.nditer, 8, 1, 3, flags, 5
numpy.random.chisquare, 8, 2, 8, size, 7
numpy.iinfo, 8, 1, 8, , 
numpy.lookfor, 8, 1, 8, , 
numpy.hanning, 8, 1, 8, , 
numpy.linalg.multi_dot, 9, 1, 9, , 
numpy.ndenumerate, 9, 1, 9, , 
numpy.unwrap, 9, 1, 9, , 
numpy.errstate, 9, 1, 5, invalid, 7
numpy.fft.fftn, 9, 1, 8, axes, 1
numpy.random.standard_t, 10, 2, 10, size, 8
numpy.block, 10, 1, 10, , 
numpy.fft.fftfreq, 10, 2, 6, d, 4
numpy.indices, 10, 1, 10, , 
numpy.full_like, 10, 3, 7, dtype, 7
numpy.roots, 10, 1, 10, , 
numpy.ma.masked_equal, 10, 3, 6, copy, 6
numpy.int16, 10, 1, 10, , 
numpy.cross, 10, 2, 10, , 
numpy.multiply.outer, 11, 2, 11, , 
numpy.partition, 11, 3, 6, axis, 6
numpy.ix_, 11, 2, 11, , 
numpy.linalg.matrix_power, 11, 2, 11, , 
numpy.asscalar, 11, 1, 11, , 
numpy.triu_indices, 11, 1, 6, , 
numpy.polynomial.Chebyshev.fit, 11, 4, 10, , 
numpy.mat, 11, 1, 11, , 
numpy.atleast_3d, 11, 1, 11, , 
numpy.add.at, 12, 3, 12, , 
numpy.tensordot, 12, 3, 12, axes, 8
numpy.savez_compressed, 12, 5, 4, labels_training, 3
numpy.logical_xor, 12, 2, 12, , 
numpy.cumprod, 12, 1, 12, , 
numpy.conj, 12, 1, 12, , 
numpy.modf, 12, 1, 12, , 
numpy.nonzeros, 12, 1, 12, , 
numpy.log1p, 12, 1, 12, , 
numpy.bmat, 13, 1, 13, , 
numpy.fft.rfft, 13, 1, 10, axis, 3
numpy.asanyarray, 13, 1, 13, , 
numpy.float, 13, 1, 13, , 
numpy.tril, 13, 2, 8, , 
numpy.vander, 13, 2, 12, , 
numpy.random.beta, 13, 2, 7, size, 1
numpy.ediff1d, 13, 1, 13, , 
numpy.union1d, 13, 2, 13, , 
numpy.vsplit, 14, 2, 14, , 
numpy.resize, 14, 2, 14, , 
numpy.fabs, 15, 1, 15, , 
numpy.row_stack, 15, 1, 15, , 
numpy.correlate, 16, 3, 13, mode, 12
numpy.hypot, 16, 2, 16, , 
numpy.linalg.eigvals, 16, 1, 16, , 
numpy.flipud, 16, 1, 16, , 
numpy.ma.is_masked, 16, 1, 16, , 
numpy.inner, 16, 2, 16, , 
numpy.take, 17, 2, 9, axis, 8
numpy.linalg.pinv, 17, 1, 17, , 
numpy.kron, 17, 2, 17, , 
numpy.atleast_1d, 17, 1, 17, , 
numpy.seterr, 17, 1, 9, divide, 9
numpy.random.sample, 17, 1, 17, size, 2
numpy.linalg.cholesky, 18, 1, 18, , 
numpy.fromiter, 18, 2, 12, dtype, 11
numpy.random.random_integers, 18, 3, 15, size, 5
numpy.mod, 18, 2, 18, , 
numpy.nanstd, 18, 1, 10, axis, 8
numpy.isinf, 18, 1, 18, , 
numpy.intersect1d, 19, 2, 19, ar1, 3
numpy.argpartition, 19, 2, 15, axis, 4
numpy.linalg.qr, 19, 1, 16, mode, 2
numpy.fromstring, 20, 2, 11, dtype, 19
