function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
requests.head, 2, 1, 2, , 
requests.options, 2, 1, 2, , 
requests.packages.urllib3.disable_warnings, 2, 0, 2, , 
requests.put, 3, 1, 2, data, 1
requests.delete, 4, 1, 3, headers, 1
requests.Session, 8, 0, 8, , 
requests.request, 10, 4, 9, headers, 9
requests.post, 72, 2, 43, data, 36
requests.get, 538, 1, 376, params, 71
