function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
astropy.units.u.to, 1, 1, 1, , 
astropy.units.magnitude_zero_points.enable, 1, 0, 1, , 
astropy.coordinates.EarthLocation.of_address, 1, 1, 1, , 
astropy.nddata.NDData.__init__, 1, 4, 1, null, 1
astropy.units.jupiterMass.to, 1, 1, 1, , 
astropy.io.fits.STRIP_HEADER_WHITESPACE, 1, 0, 1, , 
astropy.config.write_default_config, 1, 2, 1, , 
astropy.modeling.rotations.RotateCelestial2Native, 1, 3, 1, , 
astropy.modeling.models.Pix2Sky_TAN, 1, 0, 1, , 
astropy.modeling.rotations.RotateNative2Celestial, 1, 3, 1, , 
astropy.cosmology.WMAP7.age, 1, 1, 1, , 
astropy.wcs.utils.proj_plane_pixel_scales, 1, 1, 1, , 
astropy.log._log, 1, 4, 1, , 
astropy.log.important, 1, 1, 1, , 
astropy.utils.introspection.minversion, 1, 2, 1, , 
astropy.units.doppler_optical, 1, 1, 1, , 
astropy.coordinates.FK5Coordinates, 1, 3, 1, unit, 1
astropy.constants.G.to, 1, 1, 1, , 
astropy.wcs.find_all_wcs, 1, 1, 1, , 
astropy.utils.data.download_files_in_parallel, 1, 1, 1, , 
astropy.cosmology.get_current, 1, 0, 1, , 
astropy.modeling.models.Identity, 1, 1, 1, , 
astropy.modeling.models.Polynomial2D, 1, 4, 1, c1_0, 1
astropy.modeling.models.RotateCelestial2Native, 1, 3, 1, , 
astropy.modeling.models.EulerAngleRotation, 1, 4, 1, axes_order, 1
astropy.modeling.models.Sky2Pix_AZP, 1, 2, 1, , 
astropy.coordinates.FrameAttribute, 1, 1, 1, default, 1
astropy.coordinates.QuantityFrameAttribute, 1, 2, 1, default, 1
astropy.units.equivalencies.spectral, 1, 0, 1, , 
astropy.utils.exceptions.AstropyDeprecationWarning, 1, 1, 1, , 
astropy.nddata.convolve, 1, 3, 1, boundary, 1
astropy.wcs.WCS.__init__, 1, 3, 1, null, 1
astropy.units.au.in_units, 1, 1, 1, , 
astropy.units.au.to, 1, 1, 1, , 
astropy.io.fits.GroupData, 1, 4, 1, bitpix, 1
astropy.tests.pytest_plugins.pytest_runtest_setup, 1, 1, 1, , 
astropy.io.registry._is_best_match, 2, 3, 2, , 
astropy.extern.six.moves.zip, 2, 2, 2, , 
astropy.samp.SAMPIntegratedClient, 2, 2, 1, metadata, 1
astropy.io.votable.ucd.UCDWords, 2, 0, 2, , 
astropy.cosmology.WMAP9.differential_comoving_volume, 2, 1, 2, , 
astropy.io.registry._readers.items, 2, 0, 2, , 
astropy.units.equivalencies.spectral_density, 2, 1, 2, , 
astropy.__version__.startswith, 2, 1, 2, , 
astropy.nddata.utils.block_reduce, 2, 3, 2, , 
astropy.coordinates.Galactocentric.galcen_v_sun.to_cartesian, 2, 0, 2, , 
astropy.units.Jy.to, 2, 2, 2, equivalencies, 2
astropy.wcs.wcs.WCS, 2, 2, 2, naxis, 2
astropy.units.spectral_density, 2, 1, 2, , 
astropy.coordinates.TimeAttribute, 2, 1, 2, default, 2
astropy.constants.m_e.to, 2, 1, 2, , 
astropy.units.quantity.Quantity, 2, 1, 2, , 
astropy.wcs.utils.is_proj_plane_distorted, 2, 1, 2, , 
astropy.wcs.WcsError, 2, 1, 2, , 
astropy.modeling.fitting.LinearLSQFitter, 2, 0, 2, , 
astropy.units.imperial.enable, 2, 0, 2, , 
astropy.nddata.NDDataRef, 2, 6, 2, unit, 2
astropy.io.fits.delval, 2, 2, 2, , 
astropy.modeling.models.GaussianAbsorption1D, 2, 3, 2, , 
astropy.modeling.models.Lorentz1D, 2, 3, 2, , 
astropy.modeling.models.MexicanHat1D, 2, 3, 2, , 
astropy.modeling.models.Trapezoid1D, 2, 4, 2, , 
astropy.modeling.models.ExponentialCutoffPowerLaw1D, 2, 4, 2, , 
astropy.modeling.models.BrokenPowerLaw1D, 2, 4, 2, , 
astropy.modeling.models.LogParabola1D, 2, 4, 2, , 
astropy.modeling.models.PowerLaw1D, 2, 3, 2, , 
astropy.modeling.models.Linear1D, 2, 2, 2, , 
astropy.modeling.models.Const1D, 2, 1, 2, , 
astropy.modeling.models.Redshift, 2, 1, 2, , 
astropy.modeling.models.Sine1D, 2, 2, 2, , 
astropy.modeling.models.Legendre1D, 2, 1, 2, , 
astropy.visualization.mpl_normalize.ImageNormalize, 2, 3, 2, stretch, 2
astropy.coordinates.Distance, 2, 2, 1, allow_negative, 1
astropy.units.keV.to, 2, 1, 2, , 
astropy.coordinates.get_moon, 2, 1, 2, , 
astropy.stats.funcs.median_absolute_deviation, 2, 1, 2, , 
astropy.cosmology.distmod, 2, 1, 2, , 
astropy.units.Rsun.in_units, 2, 1, 2, , 
astropy.units.Rearth.in_units, 2, 1, 2, , 
astropy.tests.pytest_plugins.pytest_addoption, 2, 1, 2, , 
astropy.relativity.velocities.z_from_v, 2, 2, 2, , 
astropy.units.format.latex.Latex, 2, 0, 2, , 
astropy.stats.knuth_bin_width, 2, 2, 1, return_bins, 1
astropy.stats.scott_bin_width, 2, 2, 1, return_bins, 1
astropy.units.pixel_scale, 2, 1, 2, , 
astropy.io.ascii.Csv, 2, 0, 2, , 
