function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
IPython.testing.decorators.skip_without, 11, 1, 11, , 
IPython.display.display_html, 17, 2, 16, raw, 16
IPython.testing.tools.check_pairs, 18, 2, 18, , 
IPython.testing.tools.AssertNotPrints, 23, 1, 18, channel, 4
IPython.core.display.HTML, 33, 1, 28, data, 5
IPython.html.widgets.IntSliderWidget, 36, 3, 36, min, 36
IPython.html.widgets.FloatSliderWidget, 54, 3, 54, min, 54
IPython.start_ipython, 57, 2, 52, user_ns, 51
IPython.core.inputsplitter.push, 57, 1, 57, , 
IPython.display.clear_output, 63, 1, 46, wait, 46
IPython.testing.tools.AssertPrints, 72, 1, 55, suppress, 10
IPython.embed, 80, 0, 34, config, 16
IPython.get_ipython, 89, 0, 89, , 
IPython.display.display, 149, 1, 144, display_id, 3
