function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.neighbors.NearestCentroid, 1, 0, 1, , 
sklearn.metrics.pairwise.poly_kernel, 1, 3, 1, , 
sklearn.metrics.metrics.auc, 1, 2, 1, , 
sklearn.decomposition.RandomizedPCA, 1, 2, 1, n_components, 1
sklearn.decomposition.MiniBatchSparsePCA, 1, 4, 1, n_components, 1
sklearn.metrics.ranking.roc_auc_score, 1, 2, 1, , 
sklearn.lda.LDA, 1, 4, 1, n_components, 1
sklearn.qda.QDA, 1, 1, 1, , 
sklearn.gaussian_process.GaussianProcess, 1, 7, 1, optimizer, 1
sklearn.metrics.cohen_kappa_score, 1, 2, 1, , 
sklearn.metrics.cluster.normalized_mutual_info_score, 1, 2, 1, , 
sklearn.metrics.cluster.adjusted_rand_score, 1, 2, 1, , 
sklearn.datasets.covtype.fetch_covtype, 2, 0, 2, , 
sklearn.ensemble.RandomTreesEmbedding, 2, 8, 2, max_leaf_nodes, 2
sklearn.feature_selection.GenericUnivariateSelect, 2, 3, 2, param, 2
sklearn.linear_model.ARDRegression, 2, 12, 1, compute_score, 2
sklearn.model_selection.learning_curve, 2, 4, 1, null, 1
sklearn.gaussian_process.kernels.WhiteKernel, 2, 2, 1, noise_level, 2
sklearn.neighbors.LSHForest, 2, 0, 2, , 
sklearn.linear_model.Perceptron, 2, 2, 1, null, 1
sklearn.__version__.split, 2, 1, 2, , 
sklearn.datasets.make_swiss_roll, 2, 2, 1, n_samples, 1
sklearn.dummy.DummyClassifier, 2, 1, 2, strategy, 2
sklearn.linear_model.base.LinearRegression, 2, 0, 2, , 
sklearn.feature_selection.SelectKBest, 2, 1, 1, , 
sklearn.preprocessing.label_binarize, 2, 2, 2, , 
sklearn.utils.check_X_y, 2, 3, 2, dtype, 2
sklearn.metrics.cluster.supervised.expected_mutual_information, 2, 2, 2, , 
sklearn.compose.make_column_transformer, 2, 2, 2, , 
sklearn.feature_extraction.text.HashingVectorizer, 2, 0, 2, , 
sklearn.config_context, 2, 1, 2, working_memory, 2
sklearn.metrics.calinski_harabaz_score, 2, 2, 2, , 
sklearn.metrics.mean_squared_log_error, 2, 2, 2, , 
sklearn._split.RobustLeavePGroupsOut, 2, 1, 2, n_groups, 2
sklearn.datasets.samples_generator.make_blobs, 2, 4, 1, n_samples, 2
sklearn.cluster.dbscan, 2, 1, 1, eps, 1
sklearn.metrics.completeness_score, 2, 2, 2, , 
sklearn.metrics.v_measure_score, 2, 2, 2, , 
sklearn.decomposition.fastica, 2, 2, 1, random_state, 2
sklearn.decomposition.dict_learning, 2, 4, 2, random_state, 2
sklearn.decomposition.dict_learning_online, 2, 2, 1, random_state, 2
sklearn.isotonic.check_increasing, 2, 2, 2, , 
sklearn.linear_model.lars_path, 2, 2, 1, verbose, 1
sklearn.linear_model.orthogonal_mp, 2, 2, 1, return_path, 1
sklearn.linear_model.enet_path, 2, 5, 1, eps, 2
sklearn.metrics.fbeta_score, 2, 4, 2, beta, 2
sklearn.metrics.homogeneity_completeness_v_measure, 2, 2, 2, , 
sklearn.svm.l1_min_c, 2, 2, 1, loss, 1
sklearn.datasets.samples_generator.make_swiss_roll, 2, 2, 2, , 
sklearn.preprocessing.MaxAbsScaler.fit, 2, 1, 2, , 
sklearn.pipeline.make_pipeline, 2, 2, 2, , 
sklearn.externals.six.moves.xrange, 2, 1, 2, , 
sklearn.externals.six.moves.cPickle.loads, 2, 1, 2, , 
