function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sympy.logic.boolalg.simplify_logic, 3, 2, 2, form, 2
sympy.physics.matrices.msigma, 3, 1, 3, , 
sympy.matrices.zeros, 4, 2, 3, , 
sympy.fraction, 4, 1, 4, , 
sympy.mpmath.mpc, 4, 2, 3, , 
sympy.stats.Expectation, 4, 1, 4, , 
sympy.expand_trig, 4, 1, 4, , 
sympy.physics.mechanics.init_vprinting, 4, 0, 3, use_latex, 1
sympy.physics.mechanics.msubs, 4, 2, 2, , 
sympy.Line, 4, 2, 4, , 
sympy.Lambda, 4, 2, 4, , 
sympy.Sum, 4, 2, 4, , 
sympy.MatMul, 4, 2, 4, , 
sympy.nsimplify, 4, 1, 2, tolerance, 2
sympy.BlockMatrix, 4, 1, 4, , 
sympy.ask, 4, 1, 4, , 
sympy.FiniteSet, 4, 1, 4, , 
sympy.root, 4, 2, 4, , 
sympy.sinh, 4, 1, 4, , 
sympy.prime, 4, 1, 4, , 
sympy.acos, 4, 1, 4, , 
sympy.Max, 5, 1, 4, , 
sympy.physics.mechanics.find_dynamicsymbols, 5, 1, 5, , 
sympy.powsimp, 5, 2, 4, force, 4
sympy.nsolve, 5, 2, 5, , 
sympy.apart, 5, 1, 4, , 
sympy.ccode, 5, 1, 3, standard, 1
sympy.Function.__new__, 5, 3, 5, null, 5
sympy.combinatorial.factorials.binomial, 5, 2, 5, , 
sympy.special.polynomials.chebyshevt_poly, 5, 2, 5, , 
sympy.asin, 5, 1, 5, , 
sympy.Expr.__new__, 6, 2, 4, , 
sympy.stats.Normal, 7, 3, 7, , 
sympy.prod, 7, 1, 7, , 
sympy.ln, 7, 1, 7, , 
sympy.tanh, 7, 1, 7, , 
sympy.IndexedBase, 7, 1, 5, shape, 2
sympy.Eq.__new__, 7, 3, 6, evaluate, 6
sympy.diag, 7, 1, 7, , 
sympy.cosh, 7, 1, 7, , 
sympy.logic.boolalg.And, 7, 1, 6, , 
sympy.srepr, 8, 1, 8, , 
sympy.atan, 8, 1, 8, , 
sympy.physics.hep.gamma_matrices.GammaMatrix, 8, 3, 5, , 
sympy.chebyshevt, 8, 2, 8, , 
sympy.gamma, 9, 1, 9, , 
sympy.inverse_laplace_transform, 9, 3, 8, noconds, 1
sympy.matrix2numpy, 10, 2, 9, dtype, 9
sympy.Pow, 10, 3, 7, evaluate, 7
sympy.Point, 10, 2, 10, , 
sympy.plot, 10, 2, 6, ylim, 3
sympy.laplace_transform, 10, 4, 7, noconds, 7
sympy.poly, 10, 2, 4, , 
sympy.utilities.lambdify, 10, 3, 9, modules, 2
sympy.Float, 11, 1, 8, , 
sympy.atan2, 11, 2, 11, , 
sympy.Poly, 11, 2, 8, , 
sympy.SparseMatrix, 11, 3, 9, , 
sympy.MatrixSymbol, 12, 3, 11, , 
sympy.external.import_module, 12, 1, 10, catch, 2
sympy.collect, 13, 2, 9, evaluate, 4
sympy.solveset, 13, 2, 9, domain, 4
sympy.printing.precedence.precedence, 13, 1, 13, , 
sympy.trigsimp, 14, 1, 14, , 
sympy.factorial, 15, 1, 13, evaluate, 2
sympy.floor, 15, 1, 15, , 
sympy.And, 16, 2, 13, evaluate, 8
sympy.physics.mechanics.inertia, 16, 4, 12, , 
sympy.Integral, 16, 2, 16, , 
sympy.Dummy, 17, 1, 9, , 
sympy.factor, 17, 1, 9, , 
sympy.Abs, 19, 1, 17, evaluate, 2
sympy.N, 20, 1, 15, , 
sympy.Add, 20, 1, 9, evaluate, 8
sympy.pprint, 20, 1, 19, null, 1
sympy.ImmutableMatrix, 20, 1, 20, , 
sympy.physics.mechanics.RigidBody, 23, 5, 23, , 
sympy.physics.mechanics.KanesMethod, 23, 4, 22, kd_eqs, 22
sympy.Mul, 24, 3, 13, evaluate, 16
sympy.tan, 24, 1, 22, evaluate, 2
sympy.symarray, 24, 2, 24, , 
sympy.Piecewise, 25, 2, 18, , 
sympy.cse, 26, 2, 18, symbols, 14
sympy.Number, 27, 1, 27, , 
sympy.physics.mechanics.Particle, 27, 3, 27, , 
sympy.limit, 28, 3, 21, dir, 4
sympy.DeferredVector, 31, 1, 31, , 
sympy.eye, 33, 1, 33, , 
sympy.dsolve, 38, 2, 23, simplify, 4
sympy.expand, 39, 1, 38, power_exp, 1
sympy.Derivative, 43, 2, 38, null, 1
sympy.Wild, 44, 1, 18, exclude, 26
sympy.physics.mechanics.ReferenceFrame, 46, 1, 39, indices, 7
sympy.re, 47, 1, 47, , 
sympy.S, 52, 1, 52, , 
sympy.physics.mechanics.Point, 52, 1, 52, , 
sympy.var, 54, 1, 42, positive, 8
sympy.log, 65, 1, 56, evaluate, 5
sympy.Function, 69, 1, 67, description, 1
sympy.Eq, 75, 2, 70, evaluate, 1
sympy.zeros, 78, 2, 62, , 
sympy.Interval, 92, 2, 49, , 
sympy.latex, 111, 1, 106, symbol_names, 2
sympy.integrate, 119, 2, 80, , 
sympy.physics.mechanics.dynamicsymbols, 122, 1, 111, , 
sympy.Integer, 123, 1, 123, , 
sympy.init_printing, 124, 0, 89, use_latex, 22
sympy.cos, 140, 1, 138, evaluate, 2
sympy.simplify, 150, 1, 149, null, 1
sympy.exp, 159, 1, 159, , 
sympy.sqrt, 168, 1, 168, , 
sympy.solve, 173, 2, 118, dict, 8
sympy.sin, 180, 1, 178, evaluate, 2
sympy.diff, 331, 2, 300, , 
sympy.lambdify, 421, 3, 325, modules, 106
sympy.Rational, 443, 2, 406, , 
sympy.sympify, 560, 1, 554, locals, 5
sympy.Symbol, 619, 1, 527, real, 61
sympy.Matrix, 656, 1, 637, , 
sympy.symbols, 821, 1, 625, real, 87
