function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pandas.datetools.MonthEnd, 1, 0, 1, , 
pandas.rpy.common.robj.r, 1, 1, 1, , 
pandas._tseries.map_indices_object, 1, 1, 1, , 
pandas._tseries.groupby_indices, 1, 1, 1, , 
pandas._tseries.Int64Factorizer, 1, 1, 1, , 
pandas.DataFrame.hist, 1, 3, 1, column, 1
pandas._libs.sparse.IntIndex, 1, 2, 1, , 
pandas._libs.lib.try_parse_date_and_time, 1, 2, 1, , 
pandas._libs.lib.try_parse_year_month_day, 1, 3, 1, , 
pandas._libs.lib.try_parse_datetime_components, 1, 6, 1, , 
pandas.util.testing.is_platform_32bit, 1, 0, 1, , 
pandas.core.arrays.DatetimeArrayMixin._from_sequence, 1, 1, 1, , 
pandas.compat.is_platform_linux, 1, 0, 1, , 
pandas.core.common.pad_2d, 1, 3, 1, mask, 1
pandas.core.common.backfill_2d, 1, 3, 1, mask, 1
pandas.from_csv, 1, 1, 1, , 
pandas.lib.try_parse_date_and_time, 1, 2, 1, , 
pandas.lib.try_parse_datetime_components, 1, 6, 1, , 
pandas.tseries.offsets.WeekOfMonth, 1, 2, 1, weekday, 1
pandas.Series.unique, 1, 1, 1, , 
pandas.datetime.utcfromtimestamp, 1, 1, 1, , 
pandas.io.html.read_html, 1, 2, 1, attrs, 1
pandas.api.types.is_number, 1, 1, 1, , 
pandas.api.types.is_timedelta64_dtype, 1, 1, 1, , 
pandas.Panel.fromDict, 1, 1, 1, , 
pandas.read_xls, 1, 2, 1, null, 1
pandas.DataFrame.fillna, 1, 2, 1, , 
pandas.datetime.fromtimestamp, 1, 1, 1, , 
pandas._libs.index.ObjectEngine, 2, 2, 2, , 
pandas.PeriodDtype, 2, 1, 2, , 
pandas._config.config.deprecate_option, 2, 3, 2, msg, 2
pandas.util.testing.ensure_safe_environment_variables, 2, 0, 2, , 
pandas.io.msgpack.Unpacker, 2, 3, 2, read_size, 2
pandas._libs.tslibs.period.get_period_field_arr, 2, 3, 2, , 
pandas.core.window._flex_binary_moment, 2, 3, 2, , 
pandas.datetools.timedelta, 2, 3, 2, seconds, 2
pandas.api.types.is_integer, 2, 1, 2, , 
pandas.io.excel._fill_mi_header, 2, 2, 1, , 
pandas.io.packers.decode, 2, 1, 2, , 
pandas.Index.tolist, 2, 1, 2, , 
pandas.plotting._compat._mpl_ge_2_1_0, 2, 0, 2, , 
pandas.plotting._compat._mpl_ge_2_2_2, 2, 0, 2, , 
pandas.np.diag, 2, 1, 2, , 
pandas.np.concatenate, 2, 1, 2, , 
pandas.np.linalg.norm, 2, 1, 2, , 
pandas.tools.plotting.hist_frame, 2, 2, 2, figsize, 2
pandas.load, 2, 1, 2, , 
pandas.__version__.split, 2, 1, 2, , 
pandas.core.common.is_datetimelike, 2, 1, 2, , 
pandas.core.missing._clean_reindex_fill_method, 2, 1, 2, , 
pandas.io.gbq._Dataset, 2, 1, 2, , 
pandas.Panel4D, 2, 1, 2, , 
pandas.core.common.get_dtype_kinds, 2, 1, 2, , 
pandas.tools.plotting._plot_klass.keys, 2, 0, 2, , 
pandas.algos.group_cumsum, 2, 4, 2, , 
pandas.msgpack.unpackb, 2, 1, 1, ext_hook, 1
pandas.msgpack.Unpacker, 2, 3, 2, read_size, 2
pandas.tslib.parse_datetime_string_with_reso, 2, 4, 2, freq, 2
pandas.tools.plotting.autocorrelation_plot, 2, 1, 2, , 
pandas.api.types.is_datetime64_dtype, 2, 1, 2, , 
pandas.tools.plotting.parallel_coordinates, 2, 2, 2, , 
pandas.expanding_std, 2, 1, 2, , 
pandas.io.pytables.get_store, 2, 1, 1, null, 1
pandas.plotting.autocorrelation_plot, 2, 1, 2, , 
pandas.Series.__new__, 2, 3, 1, null, 1
pandas.DataFrame._repr_html_, 2, 1, 2, , 
pandas.read_pickle.assert_called, 2, 0, 2, , 
pandas.tools.plotting.LinePlot.__init__, 2, 3, 2, null, 2
pandas.tools.plotting._all_kinds.append, 2, 1, 2, , 
pandas.tools.plotting._common_kinds.append, 2, 1, 2, , 
pandas.tseries.holiday.register, 2, 1, 2, , 
pandas.tseries.holiday.get_calendar, 2, 1, 2, , 
pandas.np.multiply, 2, 2, 2, , 
pandas.np.arctan, 2, 1, 2, , 
pandas.np.seterr, 2, 1, 2, over, 2
pandas._libs.lib.outer_join_indexer, 2, 2, 2, , 
pandas._libs.lib.inner_join_indexer, 2, 2, 2, , 
pandas._libs.lib.ordered_left_join_int64, 2, 2, 2, , 
pandas._libs.lib.take_join_contiguous, 2, 5, 2, , 
pandas.core.arrays.datetimes.DatetimeArrayMixin._from_sequence, 2, 8, 2, freq, 2
pandas.core.arrays.DatetimeArrayMixin._concat_same_type, 2, 1, 2, , 
pandas.core.arrays.TimedeltaArrayMixin._from_sequence, 2, 2, 1, dtype, 1
pandas.io.formats.console.in_interactive_session, 2, 0, 2, , 
pandas.io.formats.console.in_qtconsole, 2, 0, 2, , 
pandas.core.arrays.timedeltas.TimedeltaArrayMixin._evaluate_with_timedelta_like, 2, 3, 2, , 
pandas.rolling_quantile, 2, 4, 2, , 
pandas.api.types.is_datetime64_any_dtype, 2, 1, 2, , 
pandas.np.apply_along_axis, 2, 3, 2, axis, 2
pandas.io.stata.read_stata, 2, 1, 2, , 
pandas.Categorical.from_array, 2, 1, 2, , 
pandas.datetools.Hour, 2, 1, 1, , 
pandas._sandbox.StringHashTable, 2, 1, 2, , 
pandas._tseries.Factorizer, 2, 1, 2, , 
pandas._tseries.StringHashTable, 2, 1, 2, , 
pandas._tseries.Int64HashTable, 2, 1, 2, , 
pandas.io.data._parse_options_data, 2, 1, 2, , 
pandas.io.gbq._test_imports, 2, 0, 2, , 
pandas.lib.left_join_1d, 2, 5, 2, , 
pandas.lib.left_join_2d, 2, 5, 2, , 
pandas.util.testing.assert_produces_warnings, 2, 1, 2, , 
pandas._libs.lib.try_parse_dates, 2, 1, 2, , 
pandas.plotting._core.scatter_plot, 2, 6, 2, figsize, 2
pandas.lib.ismember_int64, 2, 2, 2, , 
pandas.rolling_var, 2, 5, 2, freq, 2
pandas.io.api.__dict__.items, 2, 0, 2, , 
pandas.Series.autocorr, 2, 2, 2, , 
pandas.core.common.sentinal_factory, 2, 0, 2, , 
pandas.core.common._shift_indexer, 2, 2, 2, , 
pandas.stats.moments.expanding_corr_pairwise, 2, 1, 2, , 
pandas.DataFrame.to_clipboard, 2, 3, 2, header, 2
pandas.datetools.MonthBegin, 2, 1, 2, , 
pandas.Timestamp.min.toordinal, 2, 0, 2, , 
pandas.Timestamp.max.toordinal, 2, 0, 2, , 
pandas.datetools.parse_time_string, 2, 1, 2, , 
pandas.get, 2, 1, 2, , 
pandas.np.issubdtype, 2, 2, 2, , 
pandas.datetime.utcnow, 2, 0, 2, , 
pandas.core.arrays.datetimelike.DatetimeLikeArrayMixin.astype, 3, 3, 3, , 
pandas._libs.tslibs.frequencies.get_to_timestamp_base, 3, 1, 3, , 
pandas.core.dtypes.concat._concat_datetime, 3, 1, 3, , 
pandas.core.dtypes.common._is_dtype_type, 3, 2, 3, , 
pandas.core.arrays.DatetimeArray, 3, 1, 3, , 
pandas.core.arrays.TimedeltaArray, 3, 1, 3, , 
pandas._libs.algos.backfill, 3, 2, 3, , 
pandas._libs.algos.pad, 3, 2, 3, , 
pandas.io.msgpack.packb, 3, 2, 3, default, 3
pandas.util._test_decorators.skip_if_not_us_locale, 3, 0, 3, , 
pandas.io.clipboard.clipboard_set, 3, 1, 3, , 
pandas.io.clipboard.clipboard_get, 3, 0, 3, , 
pandas.plotting._style._get_standard_colors, 3, 2, 3, color, 3
pandas.plotting._converter.register, 3, 0, 3, , 
pandas.show_versions, 3, 0, 3, , 
pandas.io.packers.encode, 3, 1, 3, , 
pandas.DataFrame.__getitem__, 3, 2, 3, , 
pandas.rolling_cov, 3, 3, 2, null, 1
pandas.DataFrame.copy, 3, 1, 3, , 
pandas.Series.nunique, 3, 2, 2, , 
pandas.np.all, 3, 1, 3, , 
pandas.api.types.is_sparse, 3, 1, 3, , 
pandas.hashtable.value_count_scalar64, 3, 2, 3, , 
