function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.core.umath.maximum, 1, 2, 1, , 
numpy.multiply.__call__, 1, 4, 1, foo, 1
numpy.multiply.at, 1, 3, 1, , 
numpy.core._internal._getintp_ctype, 1, 0, 1, , 
numpy.distutils.misc_util._commandline_dep_string, 1, 3, 1, , 
numpy.distutils.misc_util.get_num_build_jobs, 1, 0, 1, , 
numpy.distutils.fcompiler.is_f_file, 1, 1, 1, , 
numpy.distutils.fcompiler.has_f90_header, 1, 1, 1, , 
numpy.distutils.misc_util.get_numpy_include_dirs, 1, 0, 1, , 
numpy.distutils.system_info.combine_paths, 1, 2, 1, , 
numpy.distutils.misc_util.get_script_files, 1, 1, 1, , 
numpy.distutils.misc_util.get_data_files, 1, 1, 1, , 
numpy.distutils.from_template.process_file, 1, 1, 1, , 
numpy.distutils.conv_template.process_file, 1, 1, 1, , 
numpy.distutils.misc_util.fortran_ext_match, 1, 1, 1, , 
numpy.distutils.mingw32ccompiler.generate_manifest, 1, 1, 1, , 
numpy.distutils.command.autodist.check_inline, 1, 1, 1, , 
numpy.distutils.command.autodist.check_restrict, 1, 1, 1, , 
numpy.distutils.command.autodist.check_compiler_gcc4, 1, 1, 1, , 
numpy.distutils.command.autodist.check_gcc_function_attribute, 1, 3, 1, , 
numpy.distutils.command.autodist.check_gcc_variable_attribute, 1, 2, 1, , 
numpy.distutils.misc_util.get_cmd, 1, 1, 1, , 
numpy.distutils.numpy_distribution.NumpyDistribution, 1, 0, 1, , 
numpy.distutils.command.config.todict, 1, 0, 1, , 
numpy.distutils.misc_util.all_strings, 1, 1, 1, , 
numpy.distutils.ccompiler.CCompiler.__init__, 1, 3, 1, None, 1
numpy.distutils.ccompiler.CCompiler.get_version, 1, 3, 1, force, 1
numpy.distutils.log.set_verbosity, 1, 1, 1, , 
numpy.distutils.cpuinfo.cpu.is_64bit, 1, 0, 1, , 
numpy.distutils.fcompiler.FCompiler.get_flags, 1, 1, 1, , 
numpy.distutils.fcompiler.FCompiler.get_flags_f77, 1, 1, 1, , 
numpy.distutils.fcompiler.FCompiler.get_flags_f90, 1, 1, 1, , 
numpy.distutils.fcompiler.FCompiler.get_flags_fix, 1, 1, 1, , 
numpy.distutils.msvccompiler.MSVCCompiler, 1, 0, 1, , 
numpy.distutils.fcompiler.FCompiler.get_flags_linker_so, 1, 1, 1, , 
numpy.distutils.cpuinfo.cpu.is_r10000, 1, 0, 1, , 
numpy.distutils.cpuinfo.cpu.is_r12000, 1, 0, 1, , 
numpy.distutils.cpuinfo.cpu.is_r8000, 1, 0, 1, , 
numpy.distutils.cpuinfo.cpu.is_r5000, 1, 0, 1, , 
numpy.distutils.cpuinfo.cpu.is_r4000, 1, 0, 1, , 
numpy.distutils.customized_fcompiler, 1, 1, 1, compiler, 1
numpy.distutils.fcompiler.CompilerNotFound, 1, 1, 1, , 
numpy.distutils.fcompiler.gnu.GnuFCompiler, 1, 0, 1, , 
numpy.distutils.fcompiler.gnu.GnuFCompiler.get_flags_arch, 1, 1, 1, , 
numpy.distutils.msvc9compiler.MSVCCompiler.initialize, 1, 2, 1, , 
numpy.distutils.misc_util.msvc_runtime_version, 1, 0, 1, , 
numpy.distutils.lib2def.getnm, 1, 1, 1, , 
numpy.distutils.lib2def.parse_nm, 1, 1, 1, , 
numpy.distutils.lib2def.output_def, 1, 4, 1, , 
numpy.distutils.system_info.system_info.saved_results.items, 1, 0, 1, , 
numpy.distutils.command.config.config, 1, 1, 1, , 
numpy.distutils.exec_command.get_pythonexe, 1, 0, 1, , 
numpy.distutils.from_template.process_str, 1, 1, 1, , 
numpy.distutils.misc_util.minrelpath, 1, 1, 1, , 
numpy.distutils.misc_util.get_info, 1, 1, 1, , 
numpy.distutils.system_info.ConfigParser, 1, 1, 1, , 
