function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
matplotlib.pyplot.get_fignums, 3, 0, 3, , 
matplotlib.backends.backend_qt5agg.FigureCanvasQTAgg, 3, 1, 3, , 
matplotlib.patches.Rectangle, 3, 7, 2, fc, 2
matplotlib.widgets.RadioButtons, 3, 3, 3, active, 3
matplotlib.pylab.plt.figure, 4, 0, 4, , 
matplotlib.cm.get_cmap, 4, 1, 4, , 
matplotlib.style.use, 4, 1, 4, , 
matplotlib.pyplot.draw_if_interactive, 4, 0, 4, , 
matplotlib.dates.DateFormatter, 4, 1, 4, , 
matplotlib.colors.ListedColormap, 4, 2, 2, name, 1
matplotlib.pyplot.annotate, 4, 7, 2, xytext, 4
matplotlib.pyplot.barh, 4, 3, 4, , 
matplotlib.pyplot.Circle, 4, 3, 1, fill, 2
matplotlib.ticker.FuncFormatter, 4, 1, 4, , 
matplotlib.cm.spectral, 4, 1, 4, , 
matplotlib.pyplot.axvspan, 4, 4, 4, alpha, 4
matplotlib.collections.PatchCollection, 5, 2, 3, picker, 2
matplotlib.pyplot.ion, 5, 0, 5, , 
matplotlib.pyplot.cla, 5, 0, 5, , 
matplotlib.gridspec.GridSpec, 5, 4, 3, width_ratios, 3
matplotlib.patches.Circle, 5, 2, 3, zorder, 2
matplotlib.pyplot.autoscale, 5, 1, 4, tight, 5
matplotlib.pyplot.get_cmap, 6, 1, 6, , 
matplotlib.collections.LineCollection, 6, 5, 3, colors, 5
matplotlib.pyplot.gray, 6, 0, 6, , 
matplotlib.backends.backend_pdf.PdfPages, 6, 1, 5, None, 1
matplotlib.collections.PolyCollection, 6, 3, 3, edgecolors, 6
matplotlib.dates.HourLocator, 6, 1, 6, byhour, 6
matplotlib.animation.FuncAnimation, 6, 3, 3, frames, 3
matplotlib.patches.Ellipse, 7, 7, 5, width, 6
matplotlib.pyplot.xscale, 7, 1, 5, basex, 2
matplotlib.pyplot.rc, 7, 2, 7, usetex, 2
matplotlib.colors.Normalize, 8, 2, 7, vmin, 5
matplotlib.pyplot.axvline, 8, 4, 4, color, 8
matplotlib.pyplot.draw, 8, 0, 8, , 
matplotlib.pyplot.pause, 8, 1, 8, , 
matplotlib.pyplot.hist, 8, 2, 4, bins, 4
matplotlib.dates.date2num, 8, 1, 8, , 
matplotlib.pyplot.yscale, 8, 1, 7, nonposy, 1
matplotlib.pyplot.bar, 8, 3, 3, color, 4
matplotlib.image.imread, 9, 1, 9, , 
matplotlib.pyplot.suptitle, 10, 1, 8, fontsize, 2
matplotlib.pyplot.axes, 10, 2, 6, facecolor, 6
matplotlib.widgets.Slider, 11, 6, 8, valinit, 11
matplotlib.pyplot.ioff, 11, 0, 11, , 
matplotlib.pyplot.scatter, 11, 4, 4, c, 5
matplotlib.pyplot.gcf, 11, 0, 11, , 
matplotlib.rcParams.update, 12, 1, 12, , 
matplotlib.dates.MinuteLocator, 12, 1, 10, byminute, 10
matplotlib.pyplot.grid, 13, 1, 6, color, 6
matplotlib.pyplot.hold, 13, 1, 13, , 
matplotlib.figure.Figure, 13, 2, 7, figsize, 11
matplotlib.backends.backend_agg.FigureCanvasAgg, 14, 1, 14, , 
matplotlib.rc_context, 17, 1, 17, rc, 17
matplotlib.widgets.Button, 18, 2, 14, hovercolor, 4
matplotlib.pyplot.clf, 21, 0, 21, , 
matplotlib.pyplot.colorbar, 22, 0, 9, ax, 3
matplotlib.pyplot.subplot2grid, 26, 2, 10, colspan, 15
matplotlib.pyplot.yticks, 26, 1, 20, , 
matplotlib.pyplot.xticks, 27, 1, 22, rotation, 3
matplotlib.pyplot.text, 28, 6, 15, horizontalalignment, 17
matplotlib.pyplot.xlim, 29, 1, 26, xmin, 2
matplotlib.pyplot.subplots_adjust, 29, 1, 16, hspace, 20
matplotlib.pyplot.tight_layout, 36, 0, 34, h_pad, 1
matplotlib.pyplot.gca, 36, 0, 36, , 
matplotlib.pyplot.setp, 44, 2, 33, fontsize, 12
matplotlib.pyplot.fill_between, 49, 4, 28, alpha, 48
matplotlib.pyplot.ylim, 58, 1, 47, ymin, 2
matplotlib.pyplot.axis, 67, 1, 66, xmin, 1
matplotlib.use, 80, 1, 77, warn, 3
matplotlib.pyplot.imshow, 121, 1, 54, interpolation, 27
matplotlib.pyplot.subplots, 132, 0, 51, figsize, 50
matplotlib.pyplot.legend, 149, 1, 106, loc, 100
matplotlib.pyplot.savefig, 152, 2, 64, bbox_inches, 76
matplotlib.pyplot.close, 153, 1, 109, , 
matplotlib.pyplot.xlabel, 179, 1, 178, fontsize, 1
matplotlib.pyplot.subplot, 202, 3, 103, sharex, 4
matplotlib.pyplot.ylabel, 206, 1, 205, fontsize, 1
matplotlib.pyplot.title, 299, 1, 292, loc, 3
matplotlib.pyplot.show, 354, 0, 353, block, 1
matplotlib.pyplot.figure, 361, 1, 225, figsize, 232
matplotlib.pyplot.plot, 464, 3, 127, label, 244
