function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.preprocessing.PowerTransformer, 1, 2, 1, standardize, 1
sklearn.preprocessing.QuantileTransformer, 1, 4, 1, n_quantiles, 1
sklearn.utils.extmath.randomized_svd, 1, 4, 1, random_state, 1
sklearn.externals.six.moves.configparser.RawConfigParser, 1, 0, 1, , 
sklearn.utils.extmath.softmax, 1, 1, 1, , 
sklearn.qda.QDA, 1, 0, 1, , 
sklearn.ensemble.BaggingRegressor, 1, 0, 1, , 
sklearn.multioutput.MultiOutputClassifier, 1, 1, 1, , 
sklearn.gaussian_process.GaussianProcessClassifier, 1, 2, 1, warm_start, 1
sklearn.feature_selection.univariate_selection.SelectKBest, 1, 1, 1, k, 1
sklearn.mixture.DPGMM, 1, 2, 1, n_components, 1
sklearn.metrics.cluster.contingency_matrix, 1, 2, 1, , 
sklearn.utils.multiclass._ovr_decision_function, 1, 3, 1, , 
sklearn.multiclass._ConstantPredictor, 1, 0, 1, , 
sklearn.decomposition.KernelPCA, 1, 5, 1, n_components, 1
sklearn.covariance.GraphLassoCV, 1, 1, 1, cv, 1
sklearn.cluster.k_means_._check_sample_weight, 1, 2, 1, , 
sklearn.cluster._k_means._centers_sparse, 1, 5, 1, , 
sklearn.cluster._k_means._centers_dense, 1, 5, 1, , 
sklearn.metrics.cluster.supervised.expected_mutual_information, 1, 2, 1, , 
sklearn.linear_model.passive_aggressive.PassiveAggressiveClassifier, 1, 0, 1, , 
sklearn.linear_model.perceptron.Perceptron, 1, 12, 1, tol, 1
sklearn.learning_curve.learning_curve, 1, 7, 1, train_sizes, 1
sklearn.model_selection.LeaveOneOut, 1, 1, 1, , 
sklearn.ensemble.base._partition_estimators, 1, 2, 1, , 
sklearn.preprocessing.BatchRobustScaler, 1, 2, 1, columns, 1
sklearn.preprocessing.PandasAdaptor, 1, 1, 1, columns, 1
sklearn.preprocessing.SiteCorrelationSelector, 1, 0, 1, , 
sklearn.preprocessing.CustFsNoiseWinnow, 1, 0, 1, , 
sklearn._split.RepeatedBalancedKFold, 1, 1, 1, None, 1
sklearn._split.RepeatedPartiallyHeldOutKFold, 1, 1, 1, None, 1
sklearn._validation.cross_val_score, 1, 5, 1, scoring, 1
sklearn._validation.permutation_test_score, 1, 7, 1, scoring, 1
sklearn.model_selection._search.indexable, 1, 3, 1, , 
sklearn.model_selection._search.defaultdict, 1, 1, 1, , 
sklearn.model_selection._search.check_scoring, 1, 2, 1, scoring, 1
sklearn.model_selection._validation.logger.short_format_time, 1, 1, 1, , 
sklearn.linear_model.Lars, 1, 0, 1, , 
sklearn.grid_search.IterGrid, 1, 1, 1, , 
sklearn.feature_extraction.hashing.FeatureHasher, 1, 5, 1, input_type, 1
sklearn.decomposition.online_lda.LatentDirichletAllocation, 1, 1, 1, None, 1
sklearn.utils.sparsefuncs.count_nonzero, 1, 2, 1, axis, 1
sklearn.utils.murmurhash.murmurhash3_bytes_u32, 1, 2, 1, seed, 1
sklearn.cluster.tests.common.generate_clustered_data, 1, 3, 1, n_features, 1
sklearn.metrics.pairwise_distances_argmin, 1, 2, 1, , 
sklearn.utils.sparsefuncs_fast.csr_row_norms, 1, 1, 1, , 
sklearn.neighbors.kde.KernelDensity, 1, 2, 1, bandwidth, 1
sklearn.metrics.SCORERS.update, 2, 1, 2, , 
sklearn.metrics.pairwise.manhattan_distances, 2, 3, 2, sum_over_features, 2
sklearn.preprocessing.minmax_scale, 2, 1, 2, , 
sklearn.metrics.explained_variance_score, 2, 2, 1, multioutput, 1
sklearn.svm.LinearSVR, 2, 0, 2, , 
sklearn.cluster.AgglomerativeClustering, 2, 3, 1, n_clusters, 2
sklearn.datasets.fetch_lfw_people, 2, 0, 1, color, 1
sklearn.utils.tosequence, 2, 1, 1, , 
sklearn.decomposition.LatentDirichletAllocation, 2, 7, 1, learning_method, 2
sklearn.externals.joblib.hash, 2, 1, 2, , 
sklearn.linear_model.LassoCV, 2, 0, 2, , 
sklearn.neighbors.LSHForest, 2, 0, 2, , 
sklearn.gaussian_process.kernels.Hyperparameter, 2, 4, 1, , 
sklearn.multioutput.MultiOutputRegressor, 2, 1, 2, , 
sklearn.utils.testing.assert_array_less, 2, 2, 2, , 
sklearn.utils.testing.assert_less_equal, 2, 2, 2, , 
sklearn.load_model, 2, 1, 1, run_id, 1
sklearn.datasets.load_files, 2, 2, 1, categories, 1
sklearn.base.BaseEstimator.get_params, 2, 2, 1, deep, 2
sklearn.externals.joblib.logger.short_format_time, 2, 1, 1, , 
sklearn.feature_extraction.text._make_int_array, 2, 0, 2, , 
sklearn.feature_selection.GenericUnivariateSelect, 2, 0, 2, , 
sklearn.linear_model.RidgeClassifier, 2, 0, 1, , 
sklearn.linear_model.LassoLars, 2, 0, 1, , 
sklearn.linear_model.OrthogonalMatchingPursuit, 2, 0, 1, , 
sklearn.linear_model.BayesianRidge, 2, 0, 1, , 
sklearn.linear_model.ARDRegression, 2, 0, 1, compute_score, 1
sklearn.linear_model.Perceptron, 2, 2, 1, max_iter, 1
sklearn.linear_model.PassiveAggressiveClassifier, 2, 2, 1, max_iter, 1
sklearn.decomposition.randomized_svd, 2, 3, 2, n_iter, 2
sklearn.externals.six.get_function_code, 2, 1, 2, , 
sklearn.utils.testing.assert_warns, 2, 4, 1, , 
sklearn.utils.extmath.pinvh, 2, 1, 2, , 
sklearn.svm.OneClassSVM, 2, 4, 1, kernel, 2
sklearn.decomposition.RandomizedPCA, 2, 1, 1, n_components, 1
sklearn.naive_bayes.BernoulliNB, 2, 0, 2, , 
sklearn.neural_network.MLPRegressor, 2, 8, 1, tol, 1
